(242768,1)
(242804,1)
(242822,1)
(242840,1)
(242858,1)
(242876,1)
(242894,1)
(242912,1)
(242930,1)
(242948,1)
(242966,1)
(242984,1)
(243002,1)
(243020,1)
(243038,1)
(243056,1)
(243074,1)
(243092,1)
(243110,1)
(243128,1)
(243146,1)
(243164,1)
(243182,1)
(243200,1)
(243218,1)
(243236,1)
(243254,1)
(243272,1)
(243290,1)
(243308,1)
(243326,1)
(243344,1)
(243362,1)
(243380,1)
(243398,1)
(243416,1)
(243434,1)
(243452,1)
(243470,1)
(243488,1)
(243506,1)
(243524,1)
(237819,1)
(237837,1)
(237855,1)
(237873,1)
(237891,1)
(237909,1)
(237945,1)
(237963,1)
(237981,1)
(237999,1)
(238017,1)
(238035,1)
(238053,1)
(238071,1)
(238089,1)
(238107,1)
(238125,1)
(238143,1)
(238161,1)
(238179,1)
(238197,1)
(238215,1)
(238233,1)
(238251,1)
(238269,1)
(238287,1)
(238305,1)
(238323,1)
(238341,1)
(238359,1)
(238377,1)
(238395,1)
(238413,1)
(238467,1)
(238485,1)
(238503,1)
(238521,1)
(238539,1)
(238557,1)
(238575,1)
(238593,1)
(238611,1)
(238629,1)
(238665,1)
(238683,1)
(238701,1)
(238719,1)
(238737,1)
(238773,1)
(238809,1)
(238845,1)
(238863,1)
(238881,1)
(238899,1)
(238917,1)
(238935,1)
(238953,1)
(238971,1)
(238989,1)
(239007,1)
(239025,1)
(239043,1)
(239061,1)
(239079,1)
(239097,1)
(239115,1)
(239133,1)
(239151,1)
(239169,1)
(239187,1)
(239205,1)
(239223,1)
(239241,1)
(239259,1)
(239295,1)
(239313,1)
(239349,1)
(239367,1)
(239385,1)
(239403,1)
(239421,1)
(239439,1)
(239457,1)
(239493,1)
(239511,1)
(239583,1)
(239601,1)
(239619,1)
(239637,1)
(239655,1)
(239673,1)
(239691,1)
(239709,1)
(239727,1)
(239745,1)
(239763,1)
(239781,1)
(239799,1)
(239817,1)
(239835,1)
(239853,1)
(239871,1)
(239889,1)
(239907,1)
(239925,1)
(239943,1)
(239961,1)
(239979,1)
(239997,1)
(240033,1)
(240051,1)
(240069,1)
(240087,1)
(240105,1)
(240123,1)
(240141,1)
(240159,1)
(240177,1)
(240195,1)
(240213,1)
(240231,1)
(240249,1)
(240267,1)
(240285,1)
(240303,1)
(240321,1)
(240339,1)
(240375,1)
(240393,1)
(240411,1)
(240429,1)
(240447,1)
(240465,1)
(240483,1)
(240501,1)
(240519,1)
(240537,1)
(240555,1)
(240573,1)
(240591,1)
(240609,1)
(240627,1)
(240663,1)
(240681,1)
(240717,1)
(240951,1)
(240969,1)
(240987,1)
(241005,1)
(241023,1)
(241041,1)
(241059,1)
(241077,1)
(241113,1)
(241131,1)
(241149,1)
(241167,1)
(241185,1)
(241239,1)
(241257,1)
(241275,1)
(241293,1)
(241311,1)
(241329,1)
(241347,1)
(241365,1)
(241383,1)
(241401,1)
(241419,1)
(241437,1)
(241455,1)
(241473,1)
(241491,1)
(241527,1)
(241545,1)
(241563,1)
(241581,1)
(241599,1)
(241617,1)
(241635,1)
(241653,1)
(241671,1)
(241689,1)
(241707,1)
(241725,1)
(241743,1)
(241761,1)
(241779,1)
(241797,1)
(241815,1)
(241833,1)
(241851,1)
(241869,1)
(241887,1)
(241905,1)
(241923,1)
(241941,1)
(241959,1)
(241977,1)
(241995,1)
(242013,1)
(242031,1)
(242049,1)
(242067,1)
(242085,1)
(242103,1)
(242121,1)
(242139,1)
(242157,1)
(242175,1)
(242211,1)
(242229,1)
(242247,1)
(242265,1)
(242283,1)
(242301,1)
(242319,1)
(242355,1)
(242373,1)
(242391,1)
(242409,1)
(242427,1)
(242445,1)
(242463,1)
(242481,1)
(242499,1)
(242517,1)
(242535,1)
(242553,1)
(242571,1)
(242589,1)
(242607,1)
(242625,1)
(242643,1)
(242661,1)
(242679,1)
(242697,1)
(242715,1)
(242733,1)
(242751,1)
(242769,1)
(242805,1)
(242823,1)
(242841,1)
(242859,1)
(242877,1)
(242895,1)
(242913,1)
(242931,1)
(242949,1)
(242967,1)
(242985,1)
(243003,1)
(243021,1)
(243039,1)
(243075,1)
(243093,1)
(243111,1)
(243129,1)
(243147,1)
(243165,1)
(243183,1)
(243201,1)
(243219,1)
(243237,1)
(243255,1)
(243273,1)
(243291,1)
(243309,1)
(243327,1)
(243345,1)
(243363,1)
(243381,1)
(243399,1)
(243417,1)
(243435,1)
(243453,1)
(243471,1)
(243489,1)
(243507,1)
(243525,1)
(237820,1)
(237838,1)
(237856,1)
(237874,1)
(237892,1)
(237910,1)
(237946,1)
(237964,1)
(237982,1)
(238000,1)
(238018,1)
(238036,1)
(238054,1)
(238072,1)
(238090,1)
(238108,1)
(238126,1)
(238144,1)
(238162,1)
(238180,1)
(238216,1)
(238234,1)
(238252,1)
(238270,1)
(238288,1)
(238306,1)
(238324,1)
(238378,1)
(238396,1)
(238414,1)
(238468,1)
(238486,1)
(238504,1)
(238522,1)
(238540,1)
(238558,1)
(238576,1)
(238594,1)
(238612,1)
(238630,1)
(238648,1)
(238666,1)
(238684,1)
(238702,1)
(238720,1)
(238738,1)
(238774,1)
(238846,1)
(238864,1)
(238882,1)
(238900,1)
(238918,1)
(238936,1)
(238954,1)
(238972,1)
(238990,1)
(239008,1)
(239026,1)
(239044,1)
(239062,1)
(239080,1)
(239098,1)
(239116,1)
(239134,1)
(239152,1)
(239170,1)
(239188,1)
(239206,1)
(239224,1)
(239242,1)
(239260,1)
(239296,1)
(239314,1)
(239350,1)
(239368,1)
(239386,1)
(239404,1)
(239422,1)
(239440,1)
(239458,1)
(239476,1)
(239494,1)
(239512,1)
(239584,1)
(239602,1)
(239620,1)
(239638,1)
(239656,1)
(239692,1)
(239710,1)
(239728,1)
(239746,1)
(239764,1)
(239800,1)
(239818,1)
(239836,1)
(239854,1)
(239872,1)
(239890,1)
(239908,1)
(239926,1)
(239944,1)
(239962,1)
(239980,1)
(239998,1)
(240034,1)
(240052,1)
(240070,1)
(240088,1)
(240106,1)
(240124,1)
(240142,1)
(240160,1)
(240178,1)
(240214,1)
(240232,1)
(240250,1)
(240268,1)
(240286,1)
(240304,1)
(240322,1)
(240340,1)
(240376,1)
(240394,1)
(240412,1)
(240430,1)
(240448,1)
(240466,1)
(240484,1)
(240502,1)
(240520,1)
(240538,1)
(240556,1)
(240574,1)
(240592,1)
(240610,1)
(240628,1)
(240646,1)
(240682,1)
(240718,1)
(240952,1)
(240970,1)
(240988,1)
(241006,1)
(241024,1)
(241042,1)
(241114,1)
(241132,1)
(241150,1)
(241168,1)
(241186,1)
(241240,1)
(241258,1)
(241276,1)
(241294,1)
(241312,1)
(241330,1)
(241348,1)
(241366,1)
(241384,1)
(241402,1)
(241420,1)
(241438,1)
(241456,1)
(241474,1)
(241492,1)
(241510,1)
(241546,1)
(241564,1)
(241582,1)
(241600,1)
(241618,1)
(241636,1)
(241654,1)
(241672,1)
(241690,1)
(241708,1)
(241726,1)
(241744,1)
(241762,1)
(241780,1)
(241798,1)
(241816,1)
(241834,1)
(241852,1)
(241870,1)
(241888,1)
(241906,1)
(241924,1)
(241942,1)
(241960,1)
(241978,1)
(241996,1)
(242014,1)
(242032,1)
(242050,1)
(242068,1)
(242086,1)
(242104,1)
(242122,1)
(242140,1)
(242158,1)
(242176,1)
(242212,1)
(242230,1)
(242248,1)
(242266,1)
(242284,1)
(242302,1)
(242320,1)
(242356,1)
(242374,1)
(242392,1)
(242410,1)
(242428,1)
(242446,1)
(242464,1)
(242482,1)
(242500,1)
(242518,1)
(242536,1)
(242554,1)
(242572,1)
(242590,1)
(242608,1)
(242626,1)
(242644,1)
(242662,1)
(242680,1)
(242698,1)
(242716,1)
(242734,1)
(242752,1)
(242770,1)
(242788,1)
(242806,1)
(242824,1)
(242842,1)
(242860,1)
(242878,1)
(242896,1)
(242914,1)
(242932,1)
(242950,1)
(242968,1)
(242986,1)
(243004,1)
(243022,1)
(243040,1)
(243076,1)
(243094,1)
(243112,1)
(243130,1)
(243148,1)
(243166,1)
(243184,1)
(243202,1)
(243220,1)
(243238,1)
(243256,1)
(243274,1)
(243292,1)
(243310,1)
(243328,1)
(243346,1)
(243364,1)
(243382,1)
(243400,1)
(243418,1)
(243436,1)
(243454,1)
(243472,1)
(243490,1)
(243508,1)
(243526,1)
(237821,1)
(237839,1)
(237857,1)
(237875,1)
(237893,1)
(237911,1)
(237947,1)
(237965,1)
(237983,1)
(238001,1)
(238019,1)
(238037,1)
(238055,1)
(238073,1)
(238091,1)
(238109,1)
(238127,1)
(238145,1)
(238163,1)
(238181,1)
(238217,1)
(238235,1)
(238253,1)
(238271,1)
(238289,1)
(238307,1)
(238325,1)
(238343,1)
(238361,1)
(238379,1)
(238397,1)
(238415,1)
(238469,1)
(238487,1)
(238505,1)
(238523,1)
(238541,1)
(238559,1)
(238577,1)
(238595,1)
(238613,1)
(238631,1)
(238649,1)
(238667,1)
(238685,1)
(238703,1)
(238721,1)
(238739,1)
(238775,1)
(238847,1)
(238865,1)
(238883,1)
(238901,1)
(238919,1)
(238937,1)
(238955,1)
(238973,1)
(238991,1)
(239009,1)
(239027,1)
(239045,1)
(239063,1)
(239081,1)
(239099,1)
(239117,1)
(239135,1)
(239153,1)
(239171,1)
(239189,1)
(239207,1)
(239225,1)
(239243,1)
(239261,1)
(239279,1)
(239297,1)
(239315,1)
(239351,1)
(239369,1)
(239387,1)
(239405,1)
(239423,1)
(239441,1)
(239459,1)
(239495,1)
(239513,1)
(239585,1)
(239603,1)
(239621,1)
(239639,1)
(239657,1)
(239693,1)
(239711,1)
(239729,1)
(239747,1)
(239765,1)
(239801,1)
(239819,1)
(239837,1)
(239855,1)
(239873,1)
(239891,1)
(239909,1)
(239927,1)
(239945,1)
(239963,1)
(239981,1)
(239999,1)
(240035,1)
(240053,1)
(240071,1)
(240089,1)
(240107,1)
(240125,1)
(240143,1)
(240161,1)
(240179,1)
(240215,1)
(240233,1)
(240251,1)
(240269,1)
(240287,1)
(240305,1)
(240323,1)
(240341,1)
(240377,1)
(240395,1)
(240413,1)
(240431,1)
(240449,1)
(240467,1)
(240521,1)
(240539,1)
(240557,1)
(240575,1)
(240593,1)
(240629,1)
(240647,1)
(240665,1)
(240683,1)
(240701,1)
(240719,1)
(240809,1)
(240881,1)
(240953,1)
(240971,1)
(240989,1)
(241007,1)
(241025,1)
(241043,1)
(241061,1)
(241079,1)
(241115,1)
(241133,1)
(241151,1)
(241169,1)
(241187,1)
(241205,1)
(241241,1)
(241259,1)
(241277,1)
(241295,1)
(241313,1)
(241331,1)
(241349,1)
(241367,1)
(241385,1)
(241403,1)
(241421,1)
(241439,1)
(241457,1)
(241475,1)
(241493,1)
(241511,1)
(241529,1)
(241547,1)
(241565,1)
(241583,1)
(241601,1)
(241619,1)
(241637,1)
(241655,1)
(241673,1)
(241691,1)
(241709,1)
(241727,1)
(241745,1)
(241763,1)
(241781,1)
(241799,1)
(241817,1)
(241835,1)
(241853,1)
(241871,1)
(241889,1)
(241907,1)
(241925,1)
(241943,1)
(241961,1)
(241979,1)
(241997,1)
(242015,1)
(242033,1)
(242051,1)
(242069,1)
(242087,1)
(242105,1)
(242123,1)
(242141,1)
(242159,1)
(242177,1)
(242213,1)
(242231,1)
(242249,1)
(242267,1)
(242285,1)
(242303,1)
(242321,1)
(242357,1)
(242375,1)
(242393,1)
(242411,1)
(242429,1)
(242447,1)
(242465,1)
(242483,1)
(242501,1)
(242519,1)
(242537,1)
(242555,1)
(242573,1)
(242591,1)
(242609,1)
(242645,1)
(242663,1)
(242681,1)
(242699,1)
(242717,1)
(242735,1)
(242753,1)
(242771,1)
(242789,1)
(242807,1)
(242825,1)
(242843,1)
(242861,1)
(242879,1)
(242897,1)
(242915,1)
(242933,1)
(242951,1)
(242969,1)
(242987,1)
(243005,1)
(243023,1)
(243041,1)
(243077,1)
(243095,1)
(243113,1)
(243131,1)
(243149,1)
(243167,1)
(243185,1)
(243203,1)
(243221,1)
(243239,1)
(243257,1)
(243275,1)
(243293,1)
(243311,1)
(243329,1)
(243347,1)
(243365,1)
(243383,1)
(243401,1)
(243419,1)
(243437,1)
(243455,1)
(243473,1)
(243491,1)
(243509,1)
(243527,1)
(237822,1)
(237840,1)
(237858,1)
(237876,1)
(237894,1)
(237912,1)
(237948,1)
(237966,1)
(238002,1)
(238020,1)
(238038,1)
(238056,1)
(238074,1)
(238092,1)
(238110,1)
(238128,1)
(238146,1)
(238164,1)
(238182,1)
(238218,1)
(238236,1)
(238254,1)
(238272,1)
(238290,1)
(238308,1)
(238326,1)
(238344,1)
(238380,1)
(238398,1)
(238416,1)
(238470,1)
(238488,1)
(238506,1)
(238524,1)
(238542,1)
(238560,1)
(238578,1)
(238596,1)
(238614,1)
(238632,1)
(238668,1)
(238704,1)
(238722,1)
(238740,1)
(238776,1)
(238848,1)
(238866,1)
(238884,1)
(238902,1)
(238920,1)
(238938,1)
(238956,1)
(238974,1)
(238992,1)
(239010,1)
(239028,1)
(239064,1)
(239082,1)
(239100,1)
(239118,1)
(239136,1)
(239154,1)
(239172,1)
(239190,1)
(239208,1)
(239226,1)
(239244,1)
(239262,1)
(239280,1)
(239298,1)
(239316,1)
(239370,1)
(239388,1)
(239406,1)
(239424,1)
(239442,1)
(239460,1)
(239496,1)
(239514,1)
(239586,1)
(239604,1)
(239622,1)
(239640,1)
(239658,1)
(239676,1)
(239694,1)
(239712,1)
(239730,1)
(239748,1)
(239766,1)
(239802,1)
(239820,1)
(239838,1)
(239856,1)
(239874,1)
(239892,1)
(239910,1)
(239946,1)
(239964,1)
(239982,1)
(240000,1)
(240018,1)
(240036,1)
(240054,1)
(240072,1)
(240090,1)
(240108,1)
(240126,1)
(240144,1)
(240162,1)
(240180,1)
(240216,1)
(240234,1)
(240252,1)
(240270,1)
(240288,1)
(240306,1)
(240324,1)
(240342,1)
(240378,1)
(240396,1)
(240414,1)
(240450,1)
(240468,1)
(240486,1)
(240522,1)
(240540,1)
(240558,1)
(240576,1)
(240594,1)
(240612,1)
(240630,1)
(240648,1)
(240666,1)
(240684,1)
(240702,1)
(240720,1)
(240810,1)
(240954,1)
(240972,1)
(240990,1)
(241008,1)
(241026,1)
(241044,1)
(241062,1)
(241080,1)
(241098,1)
(241116,1)
(241134,1)
(241152,1)
(241170,1)
(241188,1)
(241224,1)
(241242,1)
(241260,1)
(241278,1)
(241296,1)
(241314,1)
(241332,1)
(241350,1)
(241368,1)
(241386,1)
(241404,1)
(241422,1)
(241440,1)
(241458,1)
(241476,1)
(241494,1)
(241512,1)
(241530,1)
(241548,1)
(241566,1)
(241584,1)
(241602,1)
(241620,1)
(241638,1)
(241656,1)
(241674,1)
(241692,1)
(241710,1)
(241728,1)
(241746,1)
(241764,1)
(241782,1)
(241800,1)
(241818,1)
(241836,1)
(241854,1)
(241872,1)
(241890,1)
(241908,1)
(241926,1)
(241944,1)
(241962,1)
(241980,1)
(241998,1)
(242016,1)
(242034,1)
(242052,1)
(242070,1)
(242088,1)
(242106,1)
(242124,1)
(242142,1)
(242160,1)
(242178,1)
(242196,1)
(242214,1)
(242232,1)
(242250,1)
(242268,1)
(242286,1)
(242304,1)
(242322,1)
(242340,1)
(242358,1)
(242376,1)
(242394,1)
(242412,1)
(242430,1)
(242448,1)
(242466,1)
(242484,1)
(242502,1)
(242520,1)
(242538,1)
(242556,1)
(242574,1)
(242592,1)
(242610,1)
(242646,1)
(242664,1)
(242682,1)
(242700,1)
(242718,1)
(242736,1)
(242754,1)
(242790,1)
(242808,1)
(242826,1)
(242844,1)
(242862,1)
(242880,1)
(242898,1)
(242916,1)
(242934,1)
(242952,1)
(242970,1)
(242988,1)
(243006,1)
(243024,1)
(243042,1)
(243060,1)
(243078,1)
(243096,1)
(243114,1)
(243132,1)
(243150,1)
(243168,1)
(243186,1)
(243204,1)
(243222,1)
(243240,1)
(243258,1)
(243276,1)
(243294,1)
(243312,1)
(243330,1)
(243348,1)
(243366,1)
(243384,1)
(243402,1)
(243420,1)
(243438,1)
(243456,1)
(243474,1)
(243492,1)
(243510,1)
(243528,1)
(237823,1)
(237841,1)
(237859,1)
(237877,1)
(237895,1)
(237913,1)
(237949,1)
(237967,1)
(237985,1)
(238003,1)
(238021,1)
(238039,1)
(238075,1)
(238111,1)
(238129,1)
(238147,1)
(238165,1)
(238183,1)
(238219,1)
(238237,1)
(238255,1)
(238273,1)
(238291,1)
(238309,1)
(238327,1)
(238345,1)
(238363,1)
(238381,1)
(238399,1)
(238417,1)
(238471,1)
(238489,1)
(238507,1)
(238525,1)
(238543,1)
(238561,1)
(238579,1)
(238597,1)
(238615,1)
(238633,1)
(238669,1)
(238705,1)
(238723,1)
(238741,1)
(238777,1)
(238849,1)
(238867,1)
(238903,1)
